"brand","emotion","age","n"
"reese’s peanut butter cups","despair",24,14
"reese’s peanut butter cups","despair",35,14
"reese’s peanut butter cups","despair",42,14
"reese’s peanut butter cups","neutral",30,14
"reese’s peanut butter cups","despair",28,12
"reese’s peanut butter cups","despair",36,12
"reese’s peanut butter cups","despair",37,12
"reese’s peanut butter cups","despair",41,12
"reese’s peanut butter cups","despair",51,12
"reese’s peanut butter cups","despair",52,12
"reese’s peanut butter cups","joy",16,12
"reese’s peanut butter cups","joy",61,12
"reese’s peanut butter cups","joy",64,12
"reese’s peanut butter cups","joy",65,12
"reese’s peanut butter cups","neutral",35,12
"reese’s peanut butter cups","despair",25,11
"reese’s peanut butter cups","despair",38,11
"reese’s peanut butter cups","despair",45,11
"reese’s peanut butter cups","joy",63,11
"reese’s peanut butter cups","despair",22,10
"reese’s peanut butter cups","despair",34,10
"reese’s peanut butter cups","despair",40,10
"reese’s peanut butter cups","neutral",34,10
"reese’s peanut butter cups","despair",23,9
"reese’s peanut butter cups","despair",53,9
"reese’s peanut butter cups","joy",12,9
"reese’s peanut butter cups","joy",14,9
"reese’s peanut butter cups","joy",15,9
"reese’s peanut butter cups","neutral",28,9
"reese’s peanut butter cups","neutral",36,9
"reese’s peanut butter cups","neutral",44,9
"reese’s peanut butter cups","despair",26,8
"reese’s peanut butter cups","despair",47,8
"reese’s peanut butter cups","joy",11,8
"reese’s peanut butter cups","joy",69,8
"reese’s peanut butter cups","joy",70,8
"reese’s peanut butter cups","despair",19,7
"reese’s peanut butter cups","despair",20,7
"reese’s peanut butter cups","despair",21,7
"reese’s peanut butter cups","despair",44,7
"reese’s peanut butter cups","joy",9,7
"reese’s peanut butter cups","joy",66,7
"reese’s peanut butter cups","neutral",20,7
"reese’s peanut butter cups","neutral",29,7
"reese’s peanut butter cups","neutral",39,7
"reese’s peanut butter cups","neutral",40,7
"reese’s peanut butter cups","neutral",43,7
"reese’s peanut butter cups","neutral",45,7
"reese’s peanut butter cups","despair",16,6
"reese’s peanut butter cups","despair",29,6
"reese’s peanut butter cups","despair",43,6
"reese’s peanut butter cups","neutral",24,6
"reese’s peanut butter cups","neutral",27,6
"reese’s peanut butter cups","neutral",33,6
"reese’s peanut butter cups","neutral",37,6
"reese’s peanut butter cups","neutral",42,6
"reese’s peanut butter cups","despair",14,5
"reese’s peanut butter cups","despair",18,5
"reese’s peanut butter cups","despair",39,5
"reese’s peanut butter cups","despair",48,5
"reese’s peanut butter cups","despair",49,5
"reese’s peanut butter cups","despair",54,5
"reese’s peanut butter cups","despair",59,5
"reese’s peanut butter cups","despair",61,5
"reese’s peanut butter cups","despair",66,5
"reese’s peanut butter cups","joy",10,5
"reese’s peanut butter cups","neutral",13,5
"reese’s peanut butter cups","neutral",21,5
"reese’s peanut butter cups","neutral",25,5
"reese’s peanut butter cups","neutral",31,5
"reese’s peanut butter cups","neutral",46,5
"reese’s peanut butter cups","despair",17,4
"reese’s peanut butter cups","despair",56,4
"reese’s peanut butter cups","despair",57,4
"reese’s peanut butter cups","despair",64,4
"reese’s peanut butter cups","despair",65,4
"reese’s peanut butter cups","joy",6,4
"reese’s peanut butter cups","joy",68,4
"reese’s peanut butter cups","neutral",18,4
"reese’s peanut butter cups","neutral",22,4
"reese’s peanut butter cups","neutral",26,4
"reese’s peanut butter cups","neutral",38,4
"reese’s peanut butter cups","neutral",47,4
"reese’s peanut butter cups","neutral",49,4
"reese’s peanut butter cups","neutral",55,4
"reese’s peanut butter cups","despair",55,3
"reese’s peanut butter cups","despair",58,3
"reese’s peanut butter cups","despair",67,3
"reese’s peanut butter cups","joy",8,3
"reese’s peanut butter cups","joy",71,3
"reese’s peanut butter cups","joy",72,3
"reese’s peanut butter cups","joy",74,3
"reese’s peanut butter cups","neutral",16,3
"reese’s peanut butter cups","neutral",32,3
"reese’s peanut butter cups","neutral",41,3
"reese’s peanut butter cups","neutral",52,3
"reese’s peanut butter cups","neutral",54,3
"reese’s peanut butter cups","neutral",58,3
"reese’s peanut butter cups","neutral",59,3
"reese’s peanut butter cups","despair",9,2
"reese’s peanut butter cups","despair",12,2
"reese’s peanut butter cups","despair",60,2
"reese’s peanut butter cups","despair",62,2
"reese’s peanut butter cups","despair",63,2
"reese’s peanut butter cups","neutral",50,2
"reese’s peanut butter cups","neutral",51,2
"reese’s peanut butter cups","neutral",56,2
"reese’s peanut butter cups","neutral",57,2
"reese’s peanut butter cups","despair",7,1
"reese’s peanut butter cups","despair",8,1
"reese’s peanut butter cups","despair",13,1
"reese’s peanut butter cups","despair",15,1
"reese’s peanut butter cups","despair",68,1
"reese’s peanut butter cups","despair",69,1
"reese’s peanut butter cups","despair",70,1
"reese’s peanut butter cups","despair",71,1
"reese’s peanut butter cups","despair",72,1
"reese’s peanut butter cups","despair",75,1
"reese’s peanut butter cups","joy",5,1
"reese’s peanut butter cups","joy",7,1
"reese’s peanut butter cups","joy",75,1
"reese’s peanut butter cups","joy",77,1
"reese’s peanut butter cups","joy",85,1
"reese’s peanut butter cups","joy",97,1
"reese’s peanut butter cups","joy",99,1
"reese’s peanut butter cups","neutral",12,1
"reese’s peanut butter cups","neutral",14,1
"reese’s peanut butter cups","neutral",19,1
"reese’s peanut butter cups","neutral",23,1
"reese’s peanut butter cups","neutral",48,1
"reese’s peanut butter cups","neutral",60,1
"reese’s peanut butter cups","neutral",61,1
"reese’s peanut butter cups","neutral",64,1
"reese’s peanut butter cups","neutral",66,1
"reese’s peanut butter cups","neutral",67,1
"reese’s peanut butter cups","neutral",70,1
"reese’s peanut butter cups","neutral",71,1
"reese’s peanut butter cups","neutral",72,1
"reese’s peanut butter cups","neutral",75,1
"reese’s peanut butter cups","neutral",99,1
"skittles","joy",32,180
"skittles","joy",30,174
"skittles","joy",33,164
"skittles","joy",31,162
"skittles","joy",34,161
"skittles","joy",35,154
"skittles","joy",27,146
"skittles","joy",29,132
"skittles","joy",45,127
"skittles","joy",28,123
"skittles","joy",26,118
"skittles","joy",36,115
"skittles","joy",37,110
"skittles","joy",38,107
"skittles","joy",40,103
"skittles","joy",42,87
"skittles","joy",25,86
"skittles","joy",43,82
"skittles","joy",24,81
"skittles","joy",39,81
"skittles","joy",44,78
"skittles","joy",41,77
"skittles","joy",46,74
"skittles","despair",35,64
"skittles","joy",23,60
"skittles","joy",22,57
"skittles","joy",47,56
"skittles","joy",50,51
"skittles","despair",45,50
"skittles","despair",31,46
"skittles","despair",38,46
"skittles","despair",30,45
"skittles","despair",46,44
"skittles","joy",52,43
"skittles","despair",44,42
"skittles","despair",50,42
"skittles","joy",21,42
"skittles","despair",40,41
"skittles","despair",33,40
"skittles","despair",37,40
"skittles","joy",48,38
"skittles","joy",51,38
"skittles","despair",39,37
"skittles","despair",36,36
"skittles","joy",49,36
"skittles","despair",32,35
"skittles","despair",34,35
"skittles","despair",41,34
"skittles","joy",19,34
"skittles","despair",26,33
"skittles","despair",29,33
"skittles","despair",43,33
"skittles","despair",48,33
"skittles","joy",18,32
"skittles","joy",54,32
"skittles","despair",42,31
"skittles","despair",28,30
"skittles","joy",53,30
"skittles","joy",20,29
"skittles","despair",27,26
"skittles","despair",52,26
"skittles","despair",58,24
"skittles","despair",47,23
"skittles","despair",49,23
"skittles","despair",51,23
"skittles","despair",53,23
"skittles","despair",55,23
"skittles","neutral",35,23
"skittles","despair",24,22
"skittles","despair",25,22
"skittles","joy",17,22
"skittles","joy",55,22
"skittles","joy",58,21
"skittles","joy",57,20
"skittles","neutral",30,20
"skittles","despair",57,18
"skittles","neutral",34,18
"skittles","despair",23,17
"skittles","despair",54,17
"skittles","joy",13,17
"skittles","neutral",40,17
"skittles","joy",56,16
"skittles","neutral",29,16
"skittles","neutral",36,16
"skittles","despair",56,15
"skittles","despair",22,14
"skittles","despair",62,14
"skittles","neutral",24,14
"skittles","neutral",42,14
"skittles","neutral",44,14
"skittles","despair",59,13
"skittles","despair",60,13
"skittles","despair",65,13
"skittles","joy",16,13
"skittles","neutral",28,13
"skittles","neutral",33,13
"skittles","neutral",45,13
"skittles","despair",21,12
"skittles","despair",20,11
"skittles","joy",14,11
"skittles","joy",60,11
"skittles","neutral",39,11
"skittles","despair",61,10
"skittles","despair",66,10
"skittles","joy",12,10
"skittles","joy",59,10
"skittles","joy",62,10
"skittles","neutral",25,10
"skittles","neutral",31,10
"skittles","neutral",37,10
"skittles","neutral",43,10
"skittles","despair",67,9
"skittles","joy",15,9
"skittles","neutral",32,9
"skittles","neutral",47,9
"skittles","neutral",49,9
"skittles","joy",11,8
"skittles","neutral",21,8
"skittles","neutral",46,8
"skittles","despair",63,7
"skittles","despair",69,7
"skittles","joy",9,7
"skittles","joy",61,7
"skittles","neutral",20,7
"skittles","neutral",27,7
"skittles","despair",64,6
"skittles","neutral",55,6
"skittles","neutral",56,6
"skittles","neutral",57,6
"skittles","neutral",58,6
"skittles","neutral",64,6
"skittles","despair",16,5
"skittles","despair",18,5
"skittles","despair",19,5
"skittles","joy",10,5
"skittles","joy",63,5
"skittles","joy",64,5
"skittles","joy",67,5
"skittles","neutral",13,5
"skittles","neutral",38,5
"skittles","neutral",41,5
"skittles","neutral",51,5
"skittles","neutral",52,5
"skittles","neutral",54,5
"skittles","neutral",67,5
"skittles","despair",70,4
"skittles","despair",72,4
"skittles","joy",6,4
"skittles","joy",8,4
"skittles","neutral",26,4
"skittles","neutral",50,4
"skittles","neutral",59,4
"skittles","despair",13,3
"skittles","despair",17,3
"skittles","despair",68,3
"skittles","despair",74,3
"skittles","joy",65,3
"skittles","joy",70,3
"skittles","neutral",14,3
"skittles","neutral",16,3
"skittles","neutral",19,3
"skittles","neutral",22,3
"skittles","neutral",48,3
"skittles","neutral",70,3
"skittles","despair",71,2
"skittles","despair",75,2
"skittles","joy",68,2
"skittles","neutral",9,2
"skittles","neutral",12,2
"skittles","neutral",17,2
"skittles","neutral",18,2
"skittles","neutral",53,2
"skittles","neutral",60,2
"skittles","neutral",66,2
"skittles","neutral",71,2
"skittles","despair",7,1
"skittles","despair",14,1
"skittles","joy",5,1
"skittles","joy",7,1
"skittles","joy",66,1
"skittles","joy",69,1
"skittles","joy",71,1
"skittles","joy",77,1
"skittles","joy",85,1
"skittles","joy",97,1
"skittles","joy",99,1
"skittles","neutral",15,1
"skittles","neutral",61,1
"skittles","neutral",63,1
"skittles","neutral",69,1
"skittles","neutral",72,1
"skittles","neutral",75,1
"skittles","neutral",99,1
"snickers","joy",35,204
"snickers","joy",30,191
"snickers","joy",32,189
"snickers","joy",33,186
"snickers","joy",31,185
"snickers","joy",34,182
"snickers","joy",45,165
"snickers","joy",29,154
"snickers","joy",27,152
"snickers","joy",38,145
"snickers","joy",37,144
"snickers","joy",36,141
"snickers","joy",28,140
"snickers","joy",26,134
"snickers","joy",40,130
"snickers","joy",39,110
"snickers","joy",42,108
"snickers","joy",44,108
"snickers","joy",43,107
"snickers","joy",41,104
"snickers","joy",46,103
"snickers","joy",25,94
"snickers","joy",24,92
"snickers","joy",50,82
"snickers","joy",47,69
"snickers","joy",23,65
"snickers","joy",52,60
"snickers","joy",49,58
"snickers","joy",48,57
"snickers","joy",22,56
"snickers","joy",51,56
"snickers","joy",21,49
"snickers","joy",53,48
"snickers","joy",58,43
"snickers","joy",55,42
"snickers","joy",54,40
"snickers","joy",57,39
"snickers","despair",30,35
"snickers","joy",19,33
"snickers","joy",20,30
"snickers","joy",56,29
"snickers","despair",32,27
"snickers","joy",18,26
"snickers","despair",31,25
"snickers","joy",17,24
"snickers","despair",33,23
"snickers","despair",35,23
"snickers","joy",60,22
"snickers","joy",59,21
"snickers","despair",45,20
"snickers","despair",46,20
"snickers","joy",62,20
"snickers","despair",26,19
"snickers","despair",27,19
"snickers","despair",28,19
"snickers","despair",34,19
"snickers","despair",40,18
"snickers","despair",22,17
"snickers","despair",24,17
"snickers","despair",29,17
"snickers","despair",36,17
"snickers","despair",44,17
"snickers","joy",13,17
"snickers","joy",61,17
"snickers","despair",25,15
"snickers","despair",42,15
"snickers","despair",48,15
"snickers","joy",67,15
"snickers","despair",47,14
"snickers","neutral",35,14
"snickers","despair",50,13
"snickers","joy",16,13
"snickers","joy",65,13
"snickers","neutral",30,13
"snickers","neutral",34,13
"snickers","neutral",40,13
"snickers","despair",52,12
"snickers","despair",20,11
"snickers","despair",23,11
"snickers","joy",12,11
"snickers","neutral",39,11
"snickers","despair",21,10
"snickers","despair",37,10
"snickers","despair",43,10
"snickers","despair",54,10
"snickers","joy",14,10
"snickers","joy",63,10
"snickers","neutral",29,10
"snickers","despair",38,9
"snickers","despair",41,9
"snickers","joy",15,9
"snickers","joy",66,9
"snickers","neutral",25,9
"snickers","neutral",36,9
"snickers","neutral",42,9
"snickers","neutral",44,9
"snickers","despair",18,8
"snickers","despair",39,8
"snickers","despair",49,8
"snickers","despair",51,8
"snickers","joy",9,8
"snickers","joy",64,8
"snickers","joy",70,8
"snickers","neutral",24,8
"snickers","neutral",27,8
"snickers","neutral",31,8
"snickers","neutral",32,8
"snickers","neutral",33,8
"snickers","neutral",43,8
"snickers","despair",19,7
"snickers","joy",69,7
"snickers","neutral",28,7
"snickers","despair",16,6
"snickers","joy",11,6
"snickers","neutral",20,6
"snickers","neutral",37,6
"snickers","despair",55,5
"snickers","despair",56,5
"snickers","despair",58,5
"snickers","joy",68,5
"snickers","neutral",18,5
"snickers","neutral",45,5
"snickers","neutral",47,5
"snickers","neutral",64,5
"snickers","despair",13,4
"snickers","despair",53,4
"snickers","despair",59,4
"snickers","despair",64,4
"snickers","joy",6,4
"snickers","joy",10,4
"snickers","joy",71,4
"snickers","neutral",13,4
"snickers","neutral",38,4
"snickers","neutral",54,4
"snickers","neutral",55,4
"snickers","despair",17,3
"snickers","despair",57,3
"snickers","despair",60,3
"snickers","despair",62,3
"snickers","despair",63,3
"snickers","joy",72,3
"snickers","joy",75,3
"snickers","neutral",14,3
"snickers","neutral",21,3
"snickers","neutral",41,3
"snickers","neutral",46,3
"snickers","neutral",53,3
"snickers","neutral",56,3
"snickers","neutral",58,3
"snickers","neutral",67,3
"snickers","despair",14,2
"snickers","despair",65,2
"snickers","despair",66,2
"snickers","despair",69,2
"snickers","despair",74,2
"snickers","joy",8,2
"snickers","neutral",16,2
"snickers","neutral",19,2
"snickers","neutral",26,2
"snickers","neutral",48,2
"snickers","neutral",49,2
"snickers","neutral",50,2
"snickers","neutral",51,2
"snickers","neutral",52,2
"snickers","neutral",57,2
"snickers","neutral",59,2
"snickers","neutral",66,2
"snickers","despair",8,1
"snickers","despair",9,1
"snickers","despair",10,1
"snickers","despair",11,1
"snickers","despair",12,1
"snickers","despair",15,1
"snickers","despair",67,1
"snickers","despair",70,1
"snickers","despair",72,1
"snickers","despair",97,1
"snickers","joy",5,1
"snickers","joy",7,1
"snickers","joy",74,1
"snickers","joy",77,1
"snickers","joy",85,1
"snickers","joy",99,1
"snickers","neutral",7,1
"snickers","neutral",8,1
"snickers","neutral",11,1
"snickers","neutral",22,1
"snickers","neutral",23,1
"snickers","neutral",60,1
"snickers","neutral",61,1
"snickers","neutral",62,1
"snickers","neutral",65,1
"snickers","neutral",70,1
"snickers","neutral",71,1
"snickers","neutral",72,1
"snickers","neutral",99,1
"starburst","joy",32,183
"starburst","joy",30,175
"starburst","joy",31,164
"starburst","joy",33,161
"starburst","joy",35,156
"starburst","joy",34,150
"starburst","joy",29,140
"starburst","joy",27,139
"starburst","joy",28,127
"starburst","joy",36,115
"starburst","joy",26,110
"starburst","joy",38,110
"starburst","joy",37,107
"starburst","joy",45,107
"starburst","joy",40,101
"starburst","joy",25,94
"starburst","joy",24,81
"starburst","joy",39,77
"starburst","joy",43,77
"starburst","joy",44,76
"starburst","joy",41,74
"starburst","joy",42,74
"starburst","despair",45,72
"starburst","despair",35,64
"starburst","joy",46,64
"starburst","joy",23,59
"starburst","joy",22,55
"starburst","despair",46,54
"starburst","joy",50,53
"starburst","joy",47,49
"starburst","joy",21,48
"starburst","despair",31,47
"starburst","despair",40,44
"starburst","despair",44,44
"starburst","despair",33,43
"starburst","despair",34,43
"starburst","joy",48,43
"starburst","despair",38,41
"starburst","despair",42,41
"starburst","despair",50,41
"starburst","despair",37,40
"starburst","despair",26,39
"starburst","despair",30,39
"starburst","joy",52,39
"starburst","despair",39,38
"starburst","despair",43,38
"starburst","joy",51,38
"starburst","despair",41,36
"starburst","despair",32,35
"starburst","joy",49,35
"starburst","joy",53,35
"starburst","despair",36,32
"starburst","joy",18,32
"starburst","joy",19,32
"starburst","joy",20,31
"starburst","despair",27,30
"starburst","despair",48,30
"starburst","joy",54,30
"starburst","despair",28,29
"starburst","despair",52,29
"starburst","despair",47,28
"starburst","despair",58,28
"starburst","despair",29,27
"starburst","joy",55,27
"starburst","despair",51,25
"starburst","neutral",30,25
"starburst","despair",49,24
"starburst","joy",57,22
"starburst","despair",24,21
"starburst","joy",17,21
"starburst","neutral",34,21
"starburst","neutral",35,21
"starburst","neutral",36,20
"starburst","despair",53,18
"starburst","despair",54,18
"starburst","despair",55,18
"starburst","joy",58,18
"starburst","despair",56,17
"starburst","joy",13,17
"starburst","neutral",42,17
"starburst","despair",57,16
"starburst","neutral",40,16
"starburst","despair",22,15
"starburst","joy",56,15
"starburst","neutral",24,15
"starburst","despair",25,14
"starburst","despair",59,14
"starburst","joy",16,14
"starburst","neutral",29,14
"starburst","neutral",39,14
"starburst","neutral",44,14
"starburst","despair",60,13
"starburst","neutral",33,13
"starburst","neutral",37,13
"starburst","despair",62,12
"starburst","despair",23,11
"starburst","despair",61,11
"starburst","despair",65,11
"starburst","joy",12,11
"starburst","joy",60,11
"starburst","neutral",45,11
"starburst","neutral",47,11
"starburst","joy",62,10
"starburst","neutral",25,10
"starburst","neutral",27,10
"starburst","neutral",28,10
"starburst","neutral",43,10
"starburst","despair",66,9
"starburst","joy",9,9
"starburst","neutral",20,9
"starburst","neutral",49,9
"starburst","despair",21,8
"starburst","joy",11,8
"starburst","joy",59,8
"starburst","joy",64,8
"starburst","neutral",46,8
"starburst","despair",20,7
"starburst","despair",67,7
"starburst","joy",15,7
"starburst","joy",67,7
"starburst","neutral",23,7
"starburst","neutral",31,7
"starburst","neutral",38,7
"starburst","despair",14,6
"starburst","despair",63,6
"starburst","despair",70,6
"starburst","joy",14,6
"starburst","joy",61,6
"starburst","joy",63,6
"starburst","neutral",21,6
"starburst","neutral",26,6
"starburst","neutral",32,6
"starburst","neutral",41,6
"starburst","neutral",52,6
"starburst","neutral",54,6
"starburst","neutral",55,6
"starburst","neutral",57,6
"starburst","despair",19,5
"starburst","despair",69,5
"starburst","joy",10,5
"starburst","joy",65,5
"starburst","neutral",13,5
"starburst","neutral",19,5
"starburst","neutral",56,5
"starburst","neutral",58,5
"starburst","neutral",59,5
"starburst","neutral",64,5
"starburst","neutral",67,5
"starburst","despair",16,4
"starburst","despair",18,4
"starburst","despair",64,4
"starburst","despair",71,4
"starburst","despair",72,4
"starburst","joy",8,4
"starburst","neutral",22,4
"starburst","despair",13,3
"starburst","despair",17,3
"starburst","despair",74,3
"starburst","joy",69,3
"starburst","neutral",14,3
"starburst","neutral",16,3
"starburst","neutral",17,3
"starburst","neutral",18,3
"starburst","neutral",50,3
"starburst","neutral",51,3
"starburst","neutral",66,3
"starburst","neutral",70,3
"starburst","despair",15,2
"starburst","despair",68,2
"starburst","despair",75,2
"starburst","joy",6,2
"starburst","joy",68,2
"starburst","neutral",6,2
"starburst","neutral",53,2
"starburst","neutral",60,2
"starburst","neutral",62,2
"starburst","despair",7,1
"starburst","joy",5,1
"starburst","joy",7,1
"starburst","joy",66,1
"starburst","joy",70,1
"starburst","joy",77,1
"starburst","joy",85,1
"starburst","joy",97,1
"starburst","joy",99,1
"starburst","neutral",12,1
"starburst","neutral",15,1
"starburst","neutral",48,1
"starburst","neutral",61,1
"starburst","neutral",63,1
"starburst","neutral",68,1
"starburst","neutral",69,1
"starburst","neutral",71,1
"starburst","neutral",72,1
"starburst","neutral",75,1
"starburst","neutral",99,1
"twix","joy",35,203
"twix","joy",31,194
"twix","joy",30,193
"twix","joy",32,186
"twix","joy",33,186
"twix","joy",34,179
"twix","joy",29,163
"twix","joy",45,158
"twix","joy",27,154
"twix","joy",36,149
"twix","joy",38,149
"twix","joy",37,143
"twix","joy",26,140
"twix","joy",28,139
"twix","joy",40,131
"twix","joy",44,113
"twix","joy",43,112
"twix","joy",42,111
"twix","joy",39,108
"twix","joy",46,106
"twix","joy",25,104
"twix","joy",41,103
"twix","joy",24,98
"twix","joy",50,76
"twix","joy",47,73
"twix","joy",23,64
"twix","joy",48,63
"twix","joy",22,61
"twix","joy",49,56
"twix","joy",52,56
"twix","joy",51,50
"twix","joy",21,46
"twix","joy",53,43
"twix","joy",55,42
"twix","joy",54,41
"twix","joy",58,37
"twix","joy",18,34
"twix","joy",19,33
"twix","despair",32,32
"twix","joy",20,32
"twix","joy",57,30
"twix","joy",17,26
"twix","despair",30,25
"twix","despair",45,24
"twix","joy",56,24
"twix","neutral",35,22
"twix","neutral",30,21
"twix","despair",33,20
"twix","despair",34,20
"twix","despair",50,20
"twix","despair",31,19
"twix","despair",27,16
"twix","despair",28,16
"twix","despair",35,16
"twix","despair",40,16
"twix","despair",46,16
"twix","joy",62,16
"twix","joy",13,15
"twix","neutral",34,15
"twix","despair",52,14
"twix","joy",59,14
"twix","neutral",40,14
"twix","joy",60,13
"twix","despair",44,12
"twix","despair",51,12
"twix","despair",21,11
"twix","despair",42,11
"twix","despair",60,11
"twix","joy",12,11
"twix","joy",14,11
"twix","joy",16,11
"twix","joy",61,11
"twix","neutral",24,11
"twix","neutral",28,11
"twix","neutral",33,11
"twix","neutral",39,11
"twix","despair",25,10
"twix","despair",37,10
"twix","despair",39,10
"twix","despair",54,10
"twix","despair",57,10
"twix","despair",58,10
"twix","joy",65,10
"twix","joy",67,10
"twix","neutral",42,10
"twix","despair",22,9
"twix","despair",23,9
"twix","despair",26,9
"twix","despair",29,9
"twix","despair",36,9
"twix","despair",41,9
"twix","despair",48,9
"twix","despair",56,9
"twix","joy",15,9
"twix","joy",66,9
"twix","neutral",20,9
"twix","neutral",27,9
"twix","neutral",29,9
"twix","neutral",36,9
"twix","neutral",44,9
"twix","despair",24,8
"twix","despair",49,8
"twix","despair",53,8
"twix","despair",59,8
"twix","joy",9,8
"twix","joy",11,8
"twix","joy",63,8
"twix","neutral",45,8
"twix","neutral",47,8
"twix","despair",16,7
"twix","despair",38,7
"twix","despair",43,7
"twix","despair",47,7
"twix","despair",64,7
"twix","neutral",37,7
"twix","despair",20,6
"twix","despair",61,6
"twix","despair",62,6
"twix","joy",69,6
"twix","joy",70,6
"twix","neutral",19,6
"twix","neutral",26,6
"twix","neutral",32,6
"twix","neutral",43,6
"twix","despair",13,5
"twix","despair",55,5
"twix","despair",63,5
"twix","joy",10,5
"twix","joy",64,5
"twix","neutral",13,5
"twix","neutral",18,5
"twix","neutral",21,5
"twix","neutral",31,5
"twix","neutral",59,5
"twix","neutral",64,5
"twix","neutral",67,5
"twix","despair",65,4
"twix","despair",67,4
"twix","joy",6,4
"twix","joy",8,4
"twix","joy",72,4
"twix","neutral",22,4
"twix","neutral",23,4
"twix","neutral",25,4
"twix","neutral",41,4
"twix","neutral",46,4
"twix","neutral",49,4
"twix","neutral",51,4
"twix","neutral",52,4
"twix","neutral",53,4
"twix","neutral",55,4
"twix","neutral",56,4
"twix","neutral",57,4
"twix","neutral",58,4
"twix","despair",14,3
"twix","despair",19,3
"twix","despair",66,3
"twix","joy",68,3
"twix","neutral",16,3
"twix","neutral",54,3
"twix","neutral",70,3
"twix","despair",68,2
"twix","despair",69,2
"twix","joy",7,2
"twix","joy",71,2
"twix","joy",74,2
"twix","joy",75,2
"twix","neutral",38,2
"twix","neutral",48,2
"twix","neutral",60,2
"twix","neutral",62,2
"twix","neutral",65,2
"twix","neutral",71,2
"twix","despair",9,1
"twix","despair",15,1
"twix","despair",17,1
"twix","despair",70,1
"twix","despair",71,1
"twix","despair",74,1
"twix","joy",5,1
"twix","joy",77,1
"twix","joy",85,1
"twix","joy",97,1
"twix","joy",99,1
"twix","neutral",12,1
"twix","neutral",14,1
"twix","neutral",50,1
"twix","neutral",61,1
"twix","neutral",66,1
"twix","neutral",69,1
"twix","neutral",72,1
"twix","neutral",75,1
"twix","neutral",99,1
